Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
North Melbourne,2/22 Atkin St,2,t,,PI,Biggin,30/07/2016,2.3,3051,2,1,1,0,136,1900,Melbourne City Council,-37.8035,144.9489,Northern Metropolitan,6821
Parkville,50 Strickland Rd,4,h,1230000,S,Nelson,03/09/2016,2.6,3052,4,2,2,357,249,2009,Melbourne City Council,-37.7767,144.9403,Northern Metropolitan,2309
Parkville,12/238 The Avenue,3,u,1360000,S,Jellis,3/12/2016,2.6,3052,3,2,1,0,139,,Melbourne City Council,-37.7818,144.9576,Northern Metropolitan,2309
Parkville,40 Cade Wy,5,h,1300000,PI,Nelson,04/06/2016,2.6,3052,,,,,,,Melbourne City Council,,,Northern Metropolitan,2309
Parkville,507 Royal Pde,4,h,,S,Jellis,04/06/2016,2.6,3052,4,3,1,335,,,Melbourne City Council,-37.7809,144.9588,Northern Metropolitan,2309
Parkville,92 Fitzgibbon St,2,h,1805000,S,Collins,8/10/2016,2.6,3052,2,1,1,187,102,1890,Melbourne City Council,-37.7939,144.9572,Northern Metropolitan,2309
Parkville,14/18 Lennon St,1,u,352500,S,Jellis,8/10/2016,2.6,3052,1,1,1,0,,,Melbourne City Council,-37.7864,144.9409,Northern Metropolitan,2309
Parkville,42 Park Dr,8,u,3210000,S,Kelly,10/12/2016,2.6,3052,,,,,,,Melbourne City Council,,,Northern Metropolitan,2309
Parkville,2/86 Cade Wy,2,u,500000,VB,Jellis,11/02/2017,2.6,3052,,,,,,,Melbourne City Council,,,Northern Metropolitan,2309
Parkville,154 Park Dr,2,h,,S,Collins,11/02/2017,2.6,3052,2,1,0,262,149,1880,Melbourne City Council,-37.7928,144.9576,Northern Metropolitan,2309
Parkville,47/202 The Avenue,1,u,395000,SP,Woodards,11/02/2017,2.6,3052,1,1,1,2469,,,Melbourne City Council,-37.7827,144.9575,Northern Metropolitan,2309
Parkville,36 Cade Wy,5,h,,SN,Collings,14/05/2016,2.6,3052,,,,,,,Melbourne City Council,,,Northern Metropolitan,2309
Parkville,9/18 Lennon St,1,h,307000,S,Jellis,15/10/2016,2.6,3052,1,1,1,0,,,Melbourne City Council,-37.7864,144.9409,Northern Metropolitan,2309
Parkville,152 Park Dr,2,h,2200000,S,Collins,15/10/2016,2.6,3052,2,2,1,190,172,1875,Melbourne City Council,-37.7928,144.9575,Northern Metropolitan,2309
Parkville,105/459 Royal Pde,1,u,485000,PI,Jellis,15/10/2016,2.6,3052,1,1,1,0,,,Melbourne City Council,-37.7823,144.9593,Northern Metropolitan,2309
Parkville,84 Flemington Rd,10,h,2800000,VB,Nelson,16/04/2016,2.6,3052,,,,,,,Melbourne City Council,-37.7889,144.9421,Northern Metropolitan,2309
Parkville,106/459 Royal Pde,1,u,,SP,Woodards,16/04/2016,2.6,3052,1,1,1,0,51,2005,Melbourne City Council,-37.7823,144.9593,Northern Metropolitan,2309
Parkville,168 Gatehouse St,4,h,1717500,S,Collins,19/11/2016,2.6,3052,4,2,1,165,,,Melbourne City Council,-37.7933,144.9556,Northern Metropolitan,2309
Parkville,199 Park Dr,2,h,1265000,S,Nelson,19/11/2016,2.6,3052,2,1,0,70,102,1890,Melbourne City Council,-37.7931,144.9565,Northern Metropolitan,2309
Parkville,5/361 Royal Pde,1,u,401000,S,Nelson,19/11/2016,2.6,3052,1,1,1,0,,,Melbourne City Council,-37.7852,144.9589,Northern Metropolitan,2309
Parkville,84 Story St,4,h,2375000,S,Red,19/11/2016,2.6,3052,4,2,2,182,,,Melbourne City Council,-37.7965,144.9544,Northern Metropolitan,2309
Parkville,16 William St,4,h,1340000,S,Nelson,22/05/2016,2.6,3052,,,,,,,Melbourne City Council,,,Northern Metropolitan,2309
Parkville,66 Fitzgibbon St,2,h,1851000,S,Marshall,22/08/2016,2.6,3052,2,1,1,172,,1900,Melbourne City Council,-37.7948,144.9571,Northern Metropolitan,2309
Parkville,11/2 MacArthur Rd,2,u,734600,SP,Woodards,22/08/2016,2.6,3052,2,2,1,2427,,1990,Melbourne City Council,-37.7896,144.9584,Northern Metropolitan,2309
Parkville,110 Gatehouse St,4,h,1928000,S,Jellis,24/09/2016,2.6,3052,4,1,0,194,186,1890,Melbourne City Council,-37.7944,144.9542,Northern Metropolitan,2309
Parkville,12/196 The Avenue,1,u,526000,SP,Nelson,25/02/2017,2.6,3052,1,1,1,2488,50,1995,Melbourne City Council,-37.7829,144.9574,Northern Metropolitan,2309
Parkville,187 Park Dr,3,h,2236000,S,Collins,27/06/2016,2.6,3052,4,2,1,154,196,1890,Melbourne City Council,-37.7934,144.9562,Northern Metropolitan,2309
Parkville,12/228 The Avenue,1,u,500000,S,Nelson,27/11/2016,2.6,3052,1,1,1,2431,,,Melbourne City Council,-37.7821,144.9576,Northern Metropolitan,2309
Parkville,28/238 The Avenue,3,u,1403000,S,Nelson,27/11/2016,2.6,3052,3,2,2,2401,132,1980,Melbourne City Council,-37.7818,144.9576,Northern Metropolitan,2309
Parkville,14 Carrangall Pl,3,h,965000,SP,Woodards,28/08/2016,2.6,3052,3,2,2,173,,,Melbourne City Council,-37.7795,144.9413,Northern Metropolitan,2309
Parkville,10/238 The Avenue,3,u,1040000,S,Nelson,28/08/2016,2.6,3052,3,2,1,0,,,Melbourne City Council,-37.7818,144.9576,Northern Metropolitan,2309
Parkville,9/196 The Avenue,1,u,526000,S,Jellis,30/07/2016,2.6,3052,1,1,1,0,,1995,Melbourne City Council,-37.7829,144.9574,Northern Metropolitan,2309
Parkville,17/248 The Avenue,2,u,750000,SP,Jellis,30/07/2016,2.6,3052,2,1,1,2193,,,Melbourne City Council,-37.7813,144.9578,Northern Metropolitan,2309
Port Melbourne,205/101 Bay St,2,u,,PI,RT,03/09/2016,3.8,3207,2,1,1,0,,,Melbourne City Council,-37.8408,144.94,Southern Metropolitan,8648
Port Melbourne,903/107 Beach St,2,u,1100000,S,Biggin,03/09/2016,3.8,3207,2,2,1,0,,,Melbourne City Council,-37.8405,144.9319,Southern Metropolitan,8648
Port Melbourne,307/1 Danks St,2,u,650000,S,Greg,03/09/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,287 Esplanade Pl,3,h,1681000,S,Marshall,03/09/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,5 Pier St,4,h,,S,Marshall,03/09/2016,3.8,3207,4,2,2,349,349,2000,Melbourne City Council,-37.8392,144.9274,Southern Metropolitan,8648
Port Melbourne,241 The Boulevard,4,h,,S,Greg,03/09/2016,3.8,3207,3,2,1,292,192,2000,Melbourne City Council,-37.8391,144.9165,Southern Metropolitan,8648
Port Melbourne,171 Bridge St,2,h,1240000,PI,Leased,3/12/2016,3.8,3207,2,1,0,0,,,Melbourne City Council,-37.836,144.9419,Southern Metropolitan,8648
Port Melbourne,51 Edwards Av,3,h,2365000,S,hockingstuart,3/12/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,28/39 Esplanade Pl,3,u,1380000,S,Cayzer,3/12/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,22 Gellibrand Rd,6,h,1800000,VB,Greg,3/12/2016,3.8,3207,6,4,2,353,,,Melbourne City Council,-37.8384,144.923,Southern Metropolitan,8648
Port Melbourne,40 Nelson St,3,h,1150000,S,Marshall,3/12/2016,3.8,3207,3,2,1,0,134,1990,Melbourne City Council,-37.8359,144.9342,Southern Metropolitan,8648
Port Melbourne,130 Nott St,3,h,985000,S,Marshall,3/12/2016,3.8,3207,3,1,0,171,167,1890,Melbourne City Council,-37.8385,144.9409,Southern Metropolitan,8648
Port Melbourne,207 Nott St,2,u,,PI,Purplebricks,3/12/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,106/216 Rouse St,3,u,1200000,SP,Wilson,3/12/2016,3.8,3207,3,2,2,0,139,2012,Melbourne City Council,-37.841,144.9379,Southern Metropolitan,8648
Port Melbourne,36/3 Seisman Pl,2,u,1340000,VB,Chisholm,3/12/2016,3.8,3207,2,2,2,21700,,2000,Melbourne City Council,-37.8424,144.9449,Southern Metropolitan,8648
Port Melbourne,175 Stokes St,3,h,2200000,S,Greg,3/12/2016,3.8,3207,3,2,0,250,280,1863,Melbourne City Council,-37.8381,144.9391,Southern Metropolitan,8648
Port Melbourne,366 Williamstown Rd,4,h,2105000,S,Cayzer,3/12/2016,3.8,3207,4,2,3,611,181,1940,Melbourne City Council,-37.8349,144.9266,Southern Metropolitan,8648
Port Melbourne,404/101 Bay St,2,u,550000,S,Buxton,04/02/2016,3.8,3207,2,1,1,0,57,2012,Melbourne City Council,-37.8408,144.94,Southern Metropolitan,8648
Port Melbourne,1203/115 Beach St,3,u,,PI,Marshall,04/03/2017,3.8,3207,3,2,2,5865,,,Melbourne City Council,-37.8403,144.9303,Southern Metropolitan,8648
Port Melbourne,802/127 Beach St,2,u,1250000,VB,hockingstuart,04/03/2017,3.8,3207,2,2,2,0,,,Melbourne City Council,-37.8399,144.9287,Southern Metropolitan,8648
Port Melbourne,111/99 Dow St,2,u,575000,VB,hockingstuart,04/03/2017,3.8,3207,2,2,1,0,,,Melbourne City Council,-37.8415,144.9412,Southern Metropolitan,8648
Port Melbourne,66 Dunstan Pde,4,h,1915000,S,Marshall,04/03/2017,3.8,3207,4,3,1,323,237,1935,Melbourne City Council,-37.8371,144.921,Southern Metropolitan,8648
Port Melbourne,2/48 Esplanade Pl,2,u,850000,SP,Buxton,04/03/2017,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,190 Nott St,3,h,,SN,Chisholm,04/03/2017,3.8,3207,3,2,1,151,146,1890,Melbourne City Council,-37.836,144.9431,Southern Metropolitan,8648
Port Melbourne,22 Park Sq,3,h,1630000,S,Marshall,04/03/2017,3.8,3207,3,2,2,135,135,1997,Melbourne City Council,-37.8395,144.9343,Southern Metropolitan,8648
Port Melbourne,467 Bay St,2,h,1000000,S,Marshall,04/06/2016,3.8,3207,2,2,0,96,108,1890,Melbourne City Council,-37.8327,144.9474,Southern Metropolitan,8648
Port Melbourne,89 Cruikshank St,3,h,1470000,S,Marshall,04/06/2016,3.8,3207,3,1,0,153,109,1880,Melbourne City Council,-37.8382,144.9469,Southern Metropolitan,8648
Port Melbourne,212/50 Dow St,2,u,725000,VB,Cayzer,04/06/2016,3.8,3207,2,2,2,0,87,2010,Melbourne City Council,-37.8431,144.9403,Southern Metropolitan,8648
Port Melbourne,175 Farrell St,2,h,1234500,S,hockingstuart,04/06/2016,3.8,3207,3,1,0,183,185,,Melbourne City Council,-37.8329,144.9375,Southern Metropolitan,8648
Port Melbourne,2/2 Graham St,2,u,600000,VB,Greg,04/06/2016,3.8,3207,2,1,1,0,74,2005,Melbourne City Council,-37.8424,144.9449,Southern Metropolitan,8648
Port Melbourne,164 Liardet St,3,h,1342000,S,Chisholm,04/06/2016,3.8,3207,3,2,2,173,137,1900,Melbourne City Council,-37.8375,144.941,Southern Metropolitan,8648
Port Melbourne,510/166 Rouse St,1,u,500000,S,Greg,04/06/2016,3.8,3207,1,1,1,0,60,2006,Melbourne City Council,-37.8416,144.939,Southern Metropolitan,8648
Port Melbourne,304/38 Nott St,2,u,795000,S,Cayzer,06/08/2016,3.8,3207,2,2,1,579,84,2013,Melbourne City Council,-37.8416,144.9381,Southern Metropolitan,8648
Port Melbourne,130/70 Nott St,2,u,590000,VB,Marshall,06/08/2016,3.8,3207,2,2,1,0,70,2012,Melbourne City Council,-37.8404,144.9391,Southern Metropolitan,8648
Port Melbourne,89 Raglan St,4,h,1502000,S,Chisholm,06/08/2016,3.8,3207,4,1,2,146,,1880,Melbourne City Council,-37.8343,144.9452,Southern Metropolitan,8648
Port Melbourne,55 Ross St,2,t,,SN,Cayzer,06/08/2016,3.8,3207,2,1,2,107,,,Melbourne City Council,-37.8361,144.9362,Southern Metropolitan,8648
Port Melbourne,504/142 Rouse St,2,u,,S,RT,06/08/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,6/157 Beach St,2,u,1100000,SP,Cayzer,07/05/2016,3.8,3207,2,2,1,0,110,2006,Melbourne City Council,-37.8392,144.9257,Southern Metropolitan,8648
Port Melbourne,13 Canberra Pde,3,h,1421000,S,Biggin,07/05/2016,3.8,3207,3,2,1,215,,1990,Melbourne City Council,-37.8393,144.9336,Southern Metropolitan,8648
Port Melbourne,91 Cruikshank St,4,h,,SP,Parkinson,07/05/2016,3.8,3207,3,2,0,353,189,1900,Melbourne City Council,-37.8381,144.9469,Southern Metropolitan,8648
Port Melbourne,414/99 Dow St,2,u,845000,SP,RT,07/05/2016,3.8,3207,2,2,2,2166,,,Melbourne City Council,-37.8415,144.9412,Southern Metropolitan,8648
Port Melbourne,7/55 Johnston St,2,u,720000,S,Buxton,07/05/2016,3.8,3207,2,1,1,0,,,Melbourne City Council,-37.8434,144.9435,Southern Metropolitan,8648
Port Melbourne,218 Nott St,2,h,1275000,S,Marshall,07/05/2016,3.8,3207,2,2,1,115,115,2015,Melbourne City Council,-37.8351,144.9441,Southern Metropolitan,8648
Port Melbourne,106 Ross St,2,h,1000000,VB,Marshall,07/05/2016,3.8,3207,2,1,1,90,106,2007,Melbourne City Council,-37.8357,144.9376,Southern Metropolitan,8648
Port Melbourne,255 Ross St,4,h,1820000,S,Marshall,7/11/2016,3.8,3207,4,2,1,212,158,1900,Melbourne City Council,-37.8331,144.9412,Southern Metropolitan,8648
Port Melbourne,401/216 Rouse St,1,u,420000,S,Buxton,7/11/2016,3.8,3207,1,1,1,0,,,Melbourne City Council,-37.841,144.9379,Southern Metropolitan,8648
Port Melbourne,306/77 Nott St,2,u,600000,PI,Chisholm,8/10/2016,3.8,3207,2,2,1,995,,,Melbourne City Council,-37.8407,144.9383,Southern Metropolitan,8648
Port Melbourne,143 Pickles St,3,h,1916000,S,Greg,8/10/2016,3.8,3207,2,2,1,190,,1900,Melbourne City Council,-37.8393,144.947,Southern Metropolitan,8648
Port Melbourne,27/4 Seisman Pl,1,u,577000,S,Chisholm,8/10/2016,3.8,3207,1,1,1,0,,2004,Melbourne City Council,-37.8424,144.9449,Southern Metropolitan,8648
Port Melbourne,4/200 Bay St,2,u,655000,S,Biggin,10/09/2016,3.8,3207,2,2,1,0,83,2000,Melbourne City Council,-37.8392,144.9421,Southern Metropolitan,8648
Port Melbourne,404 Bay St,2,h,1016500,S,hockingstuart,10/09/2016,3.8,3207,2,1,1,131,,,Melbourne City Council,-37.8352,144.9458,Southern Metropolitan,8648
Port Melbourne,602/55 Bay St,1,u,,SN,Morleys,10/09/2016,3.8,3207,1,1,1,0,58,2006,Melbourne City Council,-37.8416,144.9392,Southern Metropolitan,8648
Port Melbourne,44 Cruikshank St,2,h,1350000,S,RT,10/09/2016,3.8,3207,2,1,1,195,94,1900,Melbourne City Council,-37.8395,144.9462,Southern Metropolitan,8648
Port Melbourne,3/39 Esplanade Pl,3,u,1082000,S,hockingstuart,10/09/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,95 Heath St,3,h,1560000,S,Greg,10/09/2016,3.8,3207,3,2,2,241,131,1900,Melbourne City Council,-37.8346,144.9448,Southern Metropolitan,8648
Port Melbourne,284 Nott St,3,h,,S,Marshall,10/09/2016,3.8,3207,3,2,1,172,100,1900,Melbourne City Council,-37.8333,144.9457,Southern Metropolitan,8648
Port Melbourne,37/85 Rouse St,2,u,1035000,PI,RT,10/09/2016,3.8,3207,2,2,1,0,,2003,Melbourne City Council,-37.8435,144.9415,Southern Metropolitan,8648
Port Melbourne,133/95 Rouse St,2,u,1070000,S,RT,10/09/2016,3.8,3207,2,2,1,0,,2003,Melbourne City Council,-37.8435,144.9415,Southern Metropolitan,8648
Port Melbourne,172 Albert St,2,h,1060000,S,hockingstuart,10/12/2016,3.8,3207,2,1,0,106,70,1910,Melbourne City Council,-37.8346,144.9373,Southern Metropolitan,8648
Port Melbourne,405/155 Beach St,2,u,1610000,S,Kay,10/12/2016,3.8,3207,2,2,2,0,104,2007,Melbourne City Council,-37.8392,144.9257,Southern Metropolitan,8648
Port Melbourne,11/39 Esplanade Pl,2,u,910000,S,Cayzer,10/12/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,58 Esplanade Pl,3,h,1485000,S,hockingstuart,10/12/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,243 Graham St,2,h,1101000,S,Cayzer,10/12/2016,3.8,3207,2,1,0,152,71,1910,Melbourne City Council,-37.8393,144.9386,Southern Metropolitan,8648
Port Melbourne,4/130 Princes St,4,h,,S,Marshall,10/12/2016,3.8,3207,4,3,2,0,157,2010,Melbourne City Council,-37.8388,144.9372,Southern Metropolitan,8648
Port Melbourne,2/8 Thomas St,2,h,880000,S,Greg,10/12/2016,3.8,3207,2,1,2,163,83,1980,Melbourne City Council,-37.8359,144.9358,Southern Metropolitan,8648
Port Melbourne,205/50 Dow St,2,u,730000,VB,MICM,12/11/2016,3.8,3207,2,1,1,0,,,Melbourne City Council,-37.8431,144.9403,Southern Metropolitan,8648
Port Melbourne,17 Dunstan Pde,3,h,,PN,Scott,12/11/2016,3.8,3207,3,2,1,305,134,1940,Melbourne City Council,-37.8372,144.9164,Southern Metropolitan,8648
Port Melbourne,27/39 Esplanade Pl,3,u,1190000,S,Wilson,12/11/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,8 Garton St,2,h,1080000,S,Scott,12/11/2016,3.8,3207,2,1,0,105,70,1910,Melbourne City Council,-37.8338,144.9474,Southern Metropolitan,8648
Port Melbourne,205 Heath St,2,h,1115000,S,Chisholm,12/11/2016,3.8,3207,2,1,0,120,76,1900,Melbourne City Council,-37.8322,144.947,Southern Metropolitan,8648
Port Melbourne,413/54 Nott St,2,u,516000,SP,Cayzer,12/11/2016,3.8,3207,2,1,1,0,70,2004,Melbourne City Council,-37.8407,144.9389,Southern Metropolitan,8648
Port Melbourne,75 Swallow St,3,h,1753000,S,Frank,12/11/2016,3.8,3207,3,2,1,225,153,1910,Melbourne City Council,-37.8381,144.9329,Southern Metropolitan,8648
Port Melbourne,18/201 Graham St,3,t,,SN,Frank,13/08/2016,3.8,3207,3,1,1,0,120,1979,Melbourne City Council,-37.8396,144.9391,Southern Metropolitan,8648
Port Melbourne,29 Alfred St,2,h,825000,S,Chisholm,14/05/2016,3.8,3207,2,1,0,111,,,Melbourne City Council,-37.835,144.9373,Southern Metropolitan,8648
Port Melbourne,516/99 Dow St,2,u,820000,VB,Cayzer,14/05/2016,3.8,3207,2,2,2,2166,,,Melbourne City Council,-37.8415,144.9412,Southern Metropolitan,8648
Port Melbourne,39 Heath St,2,h,900000,SP,Cayzer,14/05/2016,3.8,3207,2,1,0,124,70,1900,Melbourne City Council,-37.8356,144.9439,Southern Metropolitan,8648
Port Melbourne,307/49 Beach St,2,u,,SN,Barry,15/10/2016,3.8,3207,2,2,2,0,96,2004,Melbourne City Council,-37.8423,144.9374,Southern Metropolitan,8648
Port Melbourne,146 Dow St,5,h,2350000,S,hockingstuart,15/10/2016,3.8,3207,5,1,2,350,173,1890,Melbourne City Council,-37.8407,144.9424,Southern Metropolitan,8648
Port Melbourne,172 Liardet St,3,h,,PI,Frank,15/10/2016,3.8,3207,3,2,1,200,96,1860,Melbourne City Council,-37.8375,144.9408,Southern Metropolitan,8648
Port Melbourne,59 Beacon Vs,3,h,,S,Marshall,16/04/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,139 Cruikshank St,3,t,1565000,S,Cayzer,16/04/2016,3.8,3207,3,1,2,188,,,Melbourne City Council,-37.8371,144.9478,Southern Metropolitan,8648
Port Melbourne,7/174 Esplanade Pl,2,u,730000,SP,RT,16/04/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,7/174 Esplanade East,2,u,730000,SP,RT,16/04/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,76/1 Graham St,2,u,,PI,Marshall,16/04/2016,3.8,3207,2,2,1,0,,2000,Melbourne City Council,-37.8429,144.9449,Southern Metropolitan,8648
Port Melbourne,59 Heath St,3,h,1670000,S,Greg,16/04/2016,3.8,3207,3,2,1,140,169,1880,Melbourne City Council,-37.8353,144.9442,Southern Metropolitan,8648
Port Melbourne,312/19 Pickles St,2,u,,VB,Dingle,16/04/2016,3.8,3207,2,1,2,0,,2004,Melbourne City Council,-37.8442,144.9443,Southern Metropolitan,8648
Port Melbourne,223 Princes St,2,h,,SN,Greg,16/04/2016,3.8,3207,2,1,1,75,90,2000,Melbourne City Council,-37.837,144.9391,Southern Metropolitan,8648
Port Melbourne,180 Station St,3,h,1402000,S,RT,16/07/2016,3.8,3207,3,1,0,108,106,1900,Melbourne City Council,-37.8332,144.945,Southern Metropolitan,8648
Port Melbourne,46 Dunstan Pde,4,h,,VB,Greg,17/09/2016,3.8,3207,4,2,2,331,164,1940,Melbourne City Council,-37.8371,144.9187,Southern Metropolitan,8648
Port Melbourne,53/39 Esplanade Pl E,2,u,852000,S,Chisholm,17/09/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,16/174 Esplanade East,2,u,551000,PI,McDonald,17/09/2016,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,9 The Cove,3,h,1570000,S,Biggin,17/09/2016,3.8,3207,3,2,1,210,211,1999,Melbourne City Council,-37.8382,144.9272,Southern Metropolitan,8648
Port Melbourne,123 Albert St,3,h,,PI,Marshall,18/03/2017,3.8,3207,3,2,0,166,,,Melbourne City Council,-37.8352,144.936,Southern Metropolitan,8648
Port Melbourne,159 Albert St,3,h,1515000,S,Marshall,18/03/2017,3.8,3207,3,2,0,211,,,Melbourne City Council,-37.8347,144.9368,Southern Metropolitan,8648
Port Melbourne,17/174 Esplanade Pl,2,u,,PI,Barry,18/03/2017,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,88 Esplanade Pl,3,h,1260000,PI,hockingstuart,18/03/2017,3.8,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,210 Heath St,3,h,,SN,Greg,18/03/2017,3.8,3207,3,1,0,157,87,1910,Melbourne City Council,-37.8324,144.9474,Southern Metropolitan,8648
Port Melbourne,189 Station St,2,h,1155000,S,Chisholm,18/03/2017,3.8,3207,2,1,0,112,,,Melbourne City Council,-37.8329,144.9455,Southern Metropolitan,8648
Port Melbourne,95 Station St,2,h,1150000,S,Marshall,18/03/2017,3.8,3207,2,1,0,82,90,1910,Melbourne City Council,-37.8361,144.9403,Southern Metropolitan,8648
Port Melbourne,1/156 Bay St,3,u,950000,PI,RT,18/06/2016,3.8,3207,,,,,,,Melbourne City Council,-37.8401,144.9413,Southern Metropolitan,8648
Port Melbourne,34 Bridge St,2,h,875000,S,Cayzer,18/06/2016,3.8,3207,2,1,1,95,,,Melbourne City Council,-37.8381,144.9465,Southern Metropolitan,8648
Port Melbourne,220/99 Dow St,2,u,625000,PI,RT,18/06/2016,3.8,3207,2,2,1,2166,,,Melbourne City Council,-37.8415,144.9412,Southern Metropolitan,8648
Port Melbourne,230 Nott St,3,h,1384000,S,Marshall,18/06/2016,3.8,3207,3,1,0,184,100,1905,Melbourne City Council,-37.8348,144.9443,Southern Metropolitan,8648
Port Melbourne,103/2 Pier St,2,u,1405000,S,Marshall,18/06/2016,3.8,3207,2,2,1,0,,,Melbourne City Council,-37.84,144.9275,Southern Metropolitan,8648
Port Melbourne,309/166 Rouse St,2,u,655000,S,Cayzer,18/06/2016,3.8,3207,2,1,1,0,86,2006,Melbourne City Council,-37.8416,144.939,Southern Metropolitan,8648
Port Melbourne,503/99 Nott St,1,u,456000,SP,Jellis,19/11/2016,3.8,3207,1,1,1,0,63,2007,Melbourne City Council,-37.8405,144.9385,Southern Metropolitan,8648
Port Melbourne,801/65 Beach St,3,u,2260000,S,Marshall,22/05/2016,3.8,3207,3,2,2,0,450,,Melbourne City Council,-37.842,144.9364,Southern Metropolitan,8648
Port Melbourne,153 Dow St,2,h,1130000,S,Greg,22/05/2016,3.8,3207,1,1,0,112,,,Melbourne City Council,-37.8404,144.9422,Southern Metropolitan,8648
Port Melbourne,41 Dunstan Pde,3,h,1305000,S,Marshall,22/05/2016,3.8,3207,2,2,2,303,,,Melbourne City Council,-37.8369,144.9183,Southern Metropolitan,8648
Port Melbourne,202/115 Nott St,2,u,720000,S,Chisholm,22/05/2016,3.8,3207,2,2,1,0,,2012,Melbourne City Council,-37.84,144.939,Southern Metropolitan,8648
Port Melbourne,206 Nott St,2,h,1130000,PI,Marshall,22/05/2016,3.8,3207,2,1,1,159,,,Melbourne City Council,-37.8356,144.9436,Southern Metropolitan,8648
